DATE,DES_CAR_TOTAL,MEAN_TEMP,AVG_RAIN,AVG_SNOW,TOTAL_SNOW,PCODE
20161115,29295,3.5,0,0,0,0
20161116,28119,1.7,0,0,0,0
20161118,41787,7,1.6,0,0,1
20161119,59821,9.3,0.1,0,0,11
20161120,36340,5.5,0,0,0,110
20161121,30931,2.3,0,0,0,100
20161122,27343,1.1,0.7,0,0,0
20161123,26503,-2,0,0,0,0
20161124,29470,-6.3,0,0,0,0
20161125,40339,-4.2,0,0,0,1
20161126,54747,-3.7,0,0,0,11
20161127,33568,-0.4,0,0,0,110
20161128,29956,-2.4,0,0,0,100
20161129,26806,-3.2,0,0,0,0
20161130,25432,2.3,0,0,0,0
20161201,26397,0.3,0,0,0,0
20161202,38577,-1.2,0,0,0,1
20161203,57524,1.2,0,0,0,11
20161204,32068,2.5,0,0,0,110
20161205,28583,2.1,1.4,0,0,100
20161206,24876,-5.1,0,0,0,0
20161207,24684,-4.3,0,0,0,0
20161208,26006,-3.3,0,0,0,0
20161209,37051,-2.9,1,0,0,1
20161210,54602,-7,0,0,0,11
20161211,32470,-6.8,0,0,0,110
20161212,28421,-0.4,0,0,0,100
20161213,25500,0.4,0.1,0,0,0
20161214,21894,-4.1,11,0,0,0
20161215,23671,-8.4,0,0,0,0
20161216,37090,-11.3,0,0,0,1
20161217,55093,-0.1,0,0,0,11
20161218,33049,0.9,0,0,0,110
20161219,29210,1.7,0.1,0,0,100
20161220,27556,0.4,0,0,0,0
20161221,26187,1.1,19.2,0,0,0
20161222,23751,4.1,15.8,0,0,0
20161223,36633,-5,0,0,0,1
20161224,54586,-4.1,0,0,0,11
20161225,35804,-2,0,0,0,110
20161226,31522,0.2,2.6,0,0,100
20161227,25997,-5.4,1.8,0,0,0
20161228,28656,-9.1,0,0,0,0
20161229,32391,-7.7,0,0,0,0
20161230,49982,-8.2,0,0,0,1
20161231,65398,-2.4,0,0,0,11
20170101,45719,-1.3,0,0,0,110
20170102,29342,1.1,0,0,0,100
20170103,26301,-0.6,0,0,0,0
20170104,25953,-1.2,0,0,0,0
20170105,26984,-3.2,2.9,0,0,0
20170106,40628,-1.1,0,0,0,1
20170107,58085,-1.4,0,0,0,11
20170108,35365,1.1,0.2,0,0,110
20170109,29605,-1.1,0.7,0,0,100
20170110,26633,-6.6,0,0,0,0
20170111,26966,-8.5,0,0,0,0
20170112,26980,-5.9,0,0,0,0
20170113,38015,-10.4,0,0,0,1
20170114,56156,-13.4,0,0,0,11
20170115,34712,-11.7,0,0,0,110
20170116,27945,-10.3,0,0,0,100
20170117,27680,-7.7,0,0,0,0
20170118,27855,-4.7,0,0,0,0
20170119,28279,-4.9,0,0,0,0
20170120,29253,-7.7,10.1,0,0,1
20170121,44478,-9.4,0,0,0,11
20170122,26409,-11.7,0.1,0,0,110
20170123,25942,-14,0,0,0,100
20170124,25105,-12.3,0,0,0,0
20170125,24348,-11.8,0,0,0,0
20170126,48504,-7.7,0,0,0,1
20170127,57990,-4.9,1.7,0,0,A-1
20170128,54652,-5.7,0,0,0,A0
20170129,35694,-1.1,5.5,0,0,A+1
20170130,25620,-6.1,1.1,0,0,A+2
20170131,23686,-8.7,0,0,0,A
20170201,21581,-7.3,0,0,0,0
20170202,22739,-6.8,0,0,0,0
20170203,32252,-4,0,0,0,1
20170204,46419,-2,0,0,0,11
20170205,24173,-1.6,0,0,0,110
20170206,23552,-5.7,0,0,0,100
20170207,22846,-7.6,0,0,0,0
20170208,23030,-6.2,0,0,0,0
20170209,23320,-9.1,0,0,0,0
20170210,34859,-11.7,0,0,0,1
20170211,50874,-10.6,0,0,0,11
20170212,32131,-6.7,0,0,0,110
20170213,26107,-5.4,0,0,0,100
20170214,24778,-5.1,0,0,0,0
20170215,25555,-1.8,0,0,0,0
20170216,26149,3.7,0,0,0,0
20170217,36561,1.5,2.8,0,0,1
20170218,53285,-6.1,0,0,0,11
20170219,33336,-2.6,0,0,0,110
20170220,26689,-2.2,0,0,0,100
20170221,26307,-5.1,0,0,0,0
20170222,23807,-0.5,4.4,0,0,0
20170223,26344,-3.9,0,0,0,0
20170224,38542,-5.6,0,0,0,1
20170225,55643,-2.5,0,0,0,11
20170226,40380,-3.1,0,0,0,110
20170227,31805,-2.6,0,0,0,100
20170301,36611,1.2,1.5,0,0,10
20170302,24578,-1.5,4.6,0,0,100
20170303,33619,-1.6,0,0,0,1
20170304,56745,0.1,0,0,0,11
20170305,30205,1.5,0,0,0,110
20170306,27646,-3.3,0.5,0,0,100
20170307,23797,-6.1,0,0,0,0
20170308,23561,-5.6,0,0,0,0
20170309,24769,-1.8,0,0,0,0
20170310,34142,-0.2,0,0,0,1
20170311,55401,2.4,0,0,0,11
20170312,31078,4.9,0,0,0,110
20170313,26180,1.3,0,0,0,100
20170314,25015,-3.6,0.4,0,0,0
20170315,24887,-3,0,0,0,0
20170316,25676,-0.9,0,0,0,0
20170317,35538,0.8,0,0,0,1
20170318,55831,4.2,0,0,0,11
20170319,32105,2.9,0,0,0,110
20170320,27035,4.1,0,0,0,100
20170321,24497,-0.4,0.6,0,0,0
